"Status","Source","Keep","Message","Hash","Length"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 316.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 316.rfa.rfa","","eecfe8aa2efc5063f45f20c3950a258790ad01a278448b35e8c29c748a8de6d5","978944"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 318.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 318.rfa.rfa","","89b494c50a4988c5f4a2ac2d3d3d04bdf3e09326894e0eff81f465af85c0aaf8","978944"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 319.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 319.rfa.rfa","","e730f82df1e1ee32e7d59a01c4df86a698321e8c19055927d5b930d1685c7dd6","978944"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 344.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 344.rfa.rfa","","864090561be4053d01328aaf45006cb7e3bfb1d3085bffcc3551c5ee713f9e82","970752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 345.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 345.rfa.rfa","","03b65b5865228715a42b266bda46127cc6427f29f3290eb47dd4b9f27047aa58","970752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 346.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 346.rfa.rfa","","ed68e07bd3c84687b12962a20733d1983e2c2f1bbac88512cef16167c48705aa","970752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\95_CI.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Academia\Aparelho de ginástica 04.rfa.rfa","","771cc2e1c3a8a7cc1bbf49946a5fd7b153b142a9aa120898f0a67c12043afb98","577536"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 84.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 84.rfa.rfa","","de60ba0659cd17cbf4e3a8c9ba7fa3318fd2f676d21ae3c47fa8d5e18fa6156c","577536"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Telhado\Telhados\Pergola Canopy (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 205.rfa.rfa","","3b52b5d793a78aeaaa9ceb5f3ddc44a779bc279d574d30b19f6bb433adf2d259","577536"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\PUERTAS\E) CORREDERAS\Porta de correr com revestimento - 1 Painel embutido na parede - Cópia.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\E) CORREDERAS\Porta de correr com revestimento - 1 Painel embutido na parede - Cópia.rfa","","8ca781bf2ec8b16126c2ef722215f353b56f76c58befed7b1a7e2a1d7313c2e6","577536"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\PUERTAS\E) CORREDERAS\Porta de correr com revestimento - 2 Painéis com painel - Cópia.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\E) CORREDERAS\Porta de correr com revestimento - 2 Painéis com painel - Cópia.rfa","","948d4e8b38e19ca529e07f347032432536846e754a5cd39eb99d5ce44a6686ee","577536"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 87.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 87.rfa.rfa","","f7c1a365f87d2ab0a67ec845a5209f6bc4b07d042492dfe98f10455581e782d0","552960"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\External Doors\ExtSgl (24).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Informática\Informática\Impressora 14 (1).rfa","","0c5d7944b951c93924d973ef729ddcc9883dedfc99243776e66568423511c039","552960"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\External Doors\ExtSgl (10).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\External Doors\ExtSgl (10).rfa","","1a4ed4a7e5a6b6cc8441407672e67d5a1f2953c7774cf8bcf1f6864efdf7db7c","552960"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conjunto Banheiro 08.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\Conjunto Banheiro 08.rfa.rfa","","2919edc3ded971cc26901f21b20968c267e377d2c7e7809167cfa04c2acd72a0","479232"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Armazem\_Produtos_Arq_Bib_Door_ColdStorage_RiteHite_FasTraxFR-VerticalLift (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Armazem\_Produtos_Arq_Bib_Door_ColdStorage_RiteHite_FasTraxFR-VerticalLift (2).rfa","","da3c6569127b99d2928748f1098de51a51ee10e930cce78266bdea4339e0ff2f","479232"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Internal Doors\IntSgl (10).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Internal Doors\IntSgl (10).rfa","","3921d04ac6a3ae94fa8d084ec9c90e375668f9d1edf30d61fd2434422b6aca14","479232"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\Int. Tierce - Imposte haute (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Int. Tierce - Imposte haute (1).rfa","","a3768884436aba8b2b1aec6da6b3193e4c33b2ccb880623d94f7cd19c5c9ee9a","479232"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Variados\BIBLIOTECA BLOCKS REVIT\PUERTAS Y VENTANAS\VENTANAS\Arched (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\PUERTAS Y VENTANAS\VENTANAS\Arched (1).rfa","","6947942e81cda7f4cecc3db42c4ed6c9f11523aa71f87d9a473e75d79f5179db","479232"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Seat_Cover_Dispenser\Security_Grab_Bars-Bradley_Corporation-SA70-002600.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Seat_Cover_Dispenser\Security_Grab_Bars-Bradley_Corporation-SA70-002600.rfa (1).rfa","","9dccb13d7821876c6813fe7ad0038ad3c60968deb747bbbbc77d821660d3ec4d","479232"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Cercas e Portões\Portão14.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Cercas e Portoes\Portão14.rfa.rfa","","f932bbebed70b373082cb20f2416ce00d4e49e9010d4a7dff04229c1115766f7","487424"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 33.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 33.rfa.rfa","","793aaae143f0147bbbf5162a3ea4a8766058ad54c71e39598ee593e4d14bfd40","487424"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 35.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 35.rfa.rfa","","721823c97505e61613290e9f270b57adc9a8203698ed2ad1b3efe8680e8fdedf","487424"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Oficina\Módulo 4x4 - Con plinto (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Escritorios\Módulo 4x4 - Con plinto (1).rfa","","d78eb0a7878bbbd00ebb7c6f506929ce154223d936bc8b2ef3e55213b8f01298","487424"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 227.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 227.rfa (1).rfa","","8ab0d50b0e3b52c1b2509dbbd4a7f3877d84ff1b3ff38cf87c5befca840a350a","487424"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Porta veneziana de correr dupla com revestimento (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Porta veneziana de correr dupla com revestimento (1).rfa","","0ab405b9355bfc1bf5a5a8200539a1d7d716067a0d77375b1ed572844e2d0249","487424"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\Int. Double - Imposte haute (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Int. Double - Imposte haute (1).rfa","","5d781a3a5e9f888f659ed3d733cb174246d5fd5267d7ad625c8f26a68c969a1f","487424"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 45.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 45.rfa.rfa","","907645c93942f344411c289d4b99f359c1da36392bd5d2ae47376cef37a08c92","520192"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\EQUIPAMENTOS URBANOS\ponto de onibus (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Ponto de Onibus\Pontos de Ônibus\Ponto de Ônibus 04.rfa.rfa","","01cd06c38a6d1a3213060db4b9c5738e47626d1772b9ffdc2c82d75705a653a2","520192"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 89.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 89.rfa (1).rfa","","56c88ed4e5c0b4a297407ce59ace16ba79c0bdbcd3b0dab59f87b6757b167160","520192"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\PORTA MADEIRA.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\PORTA MADEIRA.0001.rfa","","00c8d2f16b46dddf8187ef21bba839509acf443354a5f8e96e43a39083bd6bca","520192"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Específico do Brasil\Porta de Abrir Metálica Quadriculada.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Específico do Brasil\Porta de Abrir Metálica Quadriculada.0001.rfa","","0c09cd25f1fc5f30e6d5c58d26934a7ea3020f2aa3ca13522cc63394dd2892c7","520192"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Vegetação\Árvore\Plant (7).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Vegetação\Árvore\Plant (1).rfa","","7771d8865d0745379f4fcb4be3b80ebabfb7ec78f55d2a19f7e3e5a1fdeb59ca","520192"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Elétrico\ar condicionado\PCFY-P40-63-100-125VKM-E-INT (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\ar condicionado\PCFY-P40-63-100-125VKM-E-INT (1).rfa","","e7b6c4e29396be06033bb755dd9ffd83490038422c9d6538dc916d7145ff4c8a","503808"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Escritorios\Balcão 07.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Balcões\Balcão 07.rfa.rfa","","f74f45e282c97fe7150dc5812d25082eeb802ef7a83fa079b9dfe492af7a879e","503808"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 102.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 102.rfa.rfa","","ad75842e884d5beb70610c78fef82c87e8cb0da76d62b36f7d7cb974725670c8","503808"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 77.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 77.rfa.rfa","","38ffb6b54e1e910b68026e2cfd52e829f2a3b897450e922a4d26210d034a20c6","503808"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Sofás\Sofá 32.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Mobiliário\Mobiliários\MOBILIARIO\Circa_60OutwardFacing_Loveseat (1).rfa","","9189c1610af90fb9408477a9d6987d14e54b2228c7c650b25f6b4a50a7ca159c","503808"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Cercas e Portões\Portão16.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Cercas e Portoes\Portão16.rfa.rfa","","de8f8606953a57da879b149f0faddb1d6a93730212154133ed505b3cc50a2fcf","499712"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Belle Epoque Tradicional\Deca_Ducha Higienica Belle Epoque Tradicional_1984.C52.ACT_Registro e Derivacao (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Biblioteca Deca BIM Revit\Metais\Belle Epoque Tradicional\Deca_Ducha Higienica Belle Epoque Tradicional_1984.C52.ACT_Registro e Derivacao (1).rfa","","403cb7b7ab076f735cec3f42b02155d67696ffc65d9b072880f66a24556f951b","499712"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Enrolar\_Produtos_Arq_Bib_Porta_de_enrolar_Comercial_metlica_8537 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Enrolar\_Produtos_Arq_Bib_Porta_de_enrolar_Comercial_metlica_8537 (1).rfa","","7db99664d953c3107c8eaf0373007e9c8713e7adc824575b3cb55379837a4841","499712"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Específico do Brasil\Porta Simples de Abrir (2).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Específico do Brasil\Porta Simples de Abrir (2).rfa","","957975e16f15d8dcc8a002050ac4fb9338b76ac66d9b4a16df4c0fc643878c9a","499712"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\External Doors\ExtSgl (37).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\External Doors\ExtSgl (4).rfa","","638a5f79f729f42ecf192fd06b17c7df6c1634d54f103c76ad0148b16d4ec5b8","499712"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 268.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 268.rfa.rfa","","0c811232f49adcee5abcf9c45781e7e0285dfd24eecebf45b04b50325cdd1177","1318912"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Cercas e Portões\Portão15.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Cercas e Portoes\Portão15.rfa.rfa","","f2153c5cf715d39b7e33b59be786cc3658580c30a7fe99b855ad890cf7ab423a","495616"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 73.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 73.rfa.rfa","","a345f1615b325b7f9d0da1dc1df54d3e4cf461f693864938742c49fd7811a0e7","495616"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 75.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 75.rfa.rfa","","e9f008f6cbf6994b98d7e268b5ce932c24bbc2308c304ee820a7a514e7d68314","495616"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 200.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 200.rfa (1).rfa","","9e095e4e6bc9aead2fdbbba3718a009f709e28263d337211b8802fd006b024a6","495616"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Porta Corta Fogo 2 Folhas.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Porta Corta Fogo 2 Folhas.0001.rfa","","0acc0a634464d34701466833b55c09651f5c862cf96f9df00d71437b250d27f6","495616"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\PUERTAS\E) CORREDERAS\Porta de correr com revestimento - 2 Painéis com trilho de aço inoxidável - Cópia.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\E) CORREDERAS\Porta de correr com revestimento - 2 Painéis com trilho de aço inoxidável - Cópia.rfa","","199481356d8788938ff73555c19563d129efb73a1b80470aa1de21db0495ad6a","495616"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Específico do Brasil\Porta de Abrir Metálica com Divisões Horizontais.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Específico do Brasil\Porta de Abrir Metálica com Divisões Horizontais.0001.rfa","","962695e5dc3e4ab706c52b07bcaa6ccb2cab615bb8cb34c8194b9ffa739c2fbf","495616"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Elétrico\Iluminação\Pendant (3).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Elétrica\Iluminação\Pendant (3).rfa","","8bb09f8560698a9bd8c1d1a6bd48ddf95a1d676800ecbedcd3ccdb4396315b05","446464"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Escada e Elevador\Escada Marinheiro\Escada de Marinheiro 11 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Escada e Elevador\Escada Marinheiro\Escada de Marinheiro 11.rfa.rfa","","5682f5706310d8650dcf80fcc13ab64aa2e62a1b37c6250af2e7899c774f360d","446464"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Informática\Computador 16.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Escritorios\Informática\Computador 16.rfa.rfa","","93f0278bccbf3c9922d9bee8f81fa8f51855c0374d870021275391f08c465503","446464"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Belle Epoque Tradicional\Deca_Acabamento para Registro de Gaveta Belle Epoque Tradicional_4900.C52.GD (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Biblioteca Deca BIM Revit\Metais\Belle Epoque Tradicional\Deca_Acabamento para Registro de Gaveta Belle Epoque Tradicional_4900.C52.GD (1).rfa","","beaf8c5f8c3cea65ad7ad2804aed39ddbadf68f34fc8ec125c5786ad03f43179","446464"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\External Doors\ExtDb David 2.0003 (2).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\External Doors\ExtDb David 2.0003.rfa","","94cf7336b3867bea8f26cb31036fec60c77fc4b87d68de875ea194f107e60a34","446464"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\External Doors\ExtDb David 2.0004 (2).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\External Doors\ExtDb David 2.0004.rfa","","a2836b79be05ec217c793c4fc708fd042a3c87ca46de29d993d06e23780c6de4","446464"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conjunto Banheiro 09.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\Conjunto Banheiro 09.rfa.rfa","","195d15bd10cb84d9d9eb397349f8a6785feafab8ee69fc08eca860d4a44d26ec","507904"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Cercas e Portões\Portão13.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Cercas e Portoes\Portão13.rfa.rfa","","34f172d5846c3d329b90d95be8557ac22309eb615b7f4a4756825f925112b6af","507904"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\IntSgl (10).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\IntSgl (10).rfa","","f446e1176c0f35f4a1d6b7aef88a931065d1b8c48a65dd207ddceca84ef95377","507904"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Armchair_-_Crescent.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 07.rfa.rfa","","0e36fd6e88ee2faefdf6f7e4e540b202531c9e6bce67593db578f7475aa7f92b","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Elementos de Construção\Guarda-Corpos\Toldo - Suporte em Arco.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Arquitetura\10 - Elementos de Construção\Guarda-Corpos\Toldo - Suporte em Arco.0001.rfa","","2cb47695ec13174b9b706960a510bcbe03ec60587854c96b8cf3ede06465fec0","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\UK_Urinal (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\UK_Urinal (1).rfa","","5e58cde1d0341ad5781a8e86ce1dc21ff9fd5f6f7b50f34f7575ef19da9d5f07","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\WC Dis w Cistern (7).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\WC Dis w Cistern (7).rfa","","388623916fc9eb70aa8a29f6c374b6a87071c1521c3e050a80f0f5e0bc685d7d","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\Banheiro\Vaso Sanitário e Mikitorio\Cópia de M_Toilet-Domestic-3D.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\Vaso Sanitário e Mikitorio\Cópia de M_Toilet-Domestic-3D.rfa","","409fdf418d8f3f24735122f5e30bca2f7f4287382ddd5a17225d0f4419cc1fed","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Barras de apoio\Barra de Apoio 20.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Barras de apoio\Barra de Apoio 20.rfa.rfa","","2d66c0abf2a47e0be94a93bee48409dca54ded7ca1a710e88cc2fa189c76baab","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Churrasqueira e Forno Torres chamine\CHURRASQUEIRA\churrasqueira 04 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Churrasqueira e Forno Torres chamine\churrasqueira 04.rfa.rfa","","3d8008f926e64c8514c0fba485f7118a82c60f9ae2281a20bfc31f431812afbf","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 167.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 167.rfa.rfa","","512dd0b313c1b4a4a5609d4131c62c09431fe0aedb5def73720b28739a1dd8ef","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 17.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 17.rfa.rfa","","8e06399fe915dbe5e674704ce2142b108fe65b87c659a89a5cd32f8f552a6493","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Informática\Computador 03.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Escritorios\Informática\Computador 03.rfa.rfa","","5c6edc43f6c736124318b3a056d97c5af2f6180cb36831fc4061762355af2b4a","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Acessórios\Prato 02.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Acessórios\Prato 02.rfa (1).rfa","","32876f4412e68fab3df799498c709c5e6e63c273bece4d5ae4bbf3a9ee144520","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Acessórios\Vaso de Planta 06.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Acessórios\Vaso de Planta 06.rfa (1).rfa","","40d32f2631ab64f5bfd23424113706799157bcad1c4cd88634618c391ef3d11d","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Quarto\Cama 80.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Quarto\Cama 80.rfa (1).rfa","","43ab5b91eba9398c872ed4087a121f9169b3cb351b9bf599c323433a20a98e4c","249856"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\2. SILLAS\Taburete (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Taburete (1).rfa","","d431dc382d87dee0fc98ffac23db65225adb230c42d46221d72b6455c3a81765","249856"
